Stars,Position,Name,Class,Ht,Wt,Previous School,New School,Season,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM,MPG,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
4.0,PG,Xavier Johnson,SR,6-3,200,Pittsburgh,Indiana,2020-21,Chicago State,WAC,9,265,8.2,0.47600000000000003,0.436,0.8,8.4,4.4,19.5,1.3,0.4,18.9,26.8,101,82.5,128.4,-0.2,-0.3,-0.6,-2.5,-6.0,-8.4,29.4,3.9,11.2,1.9,4.9,2.0,6.3,2.0,2.4,0.2,2.0,2.2,2.1,0.7,0.1,2.9,2.6,11.8
2.0,PG,Elijah Joiner,SR,6-3,205,Tulsa,Iona,2020-21,Tulsa,AAC,22,674,17.2,0.5870000000000001,0.53,0.9,14.3,7.9,26.1,1.8,0.6,18.5,20.0,258,111.9,97.5,1.5,1.2,2.7,2.3,2.2,4.5,30.6,3.5,7.7,2.4,4.3,1.1,3.4,3.1,4.0,0.2,4.0,4.2,4.0,1.0,0.1,2.2,2.4,11.3
2.0,PG,Elijah Joiner,SR,6-3,205,Tulsa,Iona,2021-22,Iona,MAAC,29,876,14.7,0.512,0.47,1.4,14.3,7.9,20.8,2.0,1.1,13.5,21.1,331,106.0,99.2,1.4,1.4,2.8,-0.1,0.8,0.7,30.2,3.9,9.7,2.6,5.2,1.3,4.5,2.4,3.3,0.4,3.9,4.3,3.3,1.1,0.3,1.8,2.8,11.6
3.7,SG,Tyson Jolly,RS SR,6-4,205,SMU,Iona,2021-22,Iona,MAAC,33,1114,16.6,0.532,0.499,6.5,9.5,8.0,13.6,1.2,2.5,12.7,22.8,463,108.6,102.4,2.2,1.4,3.6,2.2,-0.6,1.6,33.8,5.2,11.8,3.7,7.8,1.5,4.0,2.8,4.0,1.9,2.9,4.8,2.3,0.7,0.8,2.0,2.2,14.6
3.0,PG,Andre Jones,RS SR,6-5,191,Nicholls,Louisiana–Monroe,2021-22,Louisiana-Monroe,Sun Belt,29,962,18.4,0.527,0.49700000000000005,4.1,9.2,6.7,24.2,2.8,1.6,17.7,27.5,457,100.1,106.9,1.3,0.8,2.1,0.6,-2.0,-1.4,33.2,6.2,13.2,5.5,10.8,0.7,2.4,2.5,3.4,1.2,2.6,3.8,3.9,1.6,0.4,3.2,1.6,15.6
3.0,PG,Andre Jones,RS SR,6-5,191,Nicholls,Louisiana–Monroe,2020-21,Nicholls State,Southland,22,578,16.2,0.521,0.488,2.0,18.6,10.2,21.4,2.1,1.6,20.7,23.5,247,97.1,97.7,0.5,1.0,1.5,-1.5,-0.1,-1.6,26.3,4.2,9.1,3.8,7.0,0.4,2.1,2.0,2.8,0.5,4.5,5.0,3.2,1.0,0.4,2.7,1.8,10.9
2.0,SG,Anthony Jones,RS SR,6-5,190,Western Illinois,Northwestern Oklahoma State,2020-21,Western Illinois,Summit,20,386,10.1,0.511,0.423,4.1,12.1,7.8,14.7,1.0,0.0,22.0,18.7,130,96.1,112.5,0.2,0.1,0.3,-4.9,-2.4,-7.3,19.3,1.9,4.6,1.7,3.6,0.2,1.0,2.3,3.1,0.8,2.0,2.8,1.5,0.4,0.0,1.7,2.3,6.2
4.0,SG,Antwann Jones,RS JR,6-6,220,Creighton,Louisiana,2020-21,Creighton,Big East,30,326,13.7,0.48,0.44,5.4,16.9,11.4,20.0,1.2,2.0,17.2,20.2,120,101.1,98.8,0.4,0.5,0.9,0.2,2.1,2.2,10.9,1.1,3.0,0.7,1.8,0.4,1.2,0.7,1.1,0.5,1.7,2.2,1.3,0.2,0.2,0.7,1.2,3.4
2.0,PF,Bates Jones,SR,6-8,222,Davidson,Duke,2020-21,Davidson,A-10,22,279,12.9,0.529,0.5,6.8,19.0,13.0,11.2,1.6,0.0,8.4,11.9,67,124.2,101.4,0.6,0.4,1.0,-0.3,1.2,0.9,12.7,0.9,2.4,0.4,0.9,0.5,1.5,0.3,0.3,0.7,2.0,2.6,0.8,0.3,0.0,0.2,1.5,2.6
2.0,SF,David Jones,SO,6-8,195,Sacramento State,Panola College,2021-22,DePaul,Big East,28,836,22.3,0.517,0.494,6.6,20.2,13.4,17.4,3.2,3.5,14.4,26.6,399,104.3,97.4,1.5,1.5,3.0,4.1,2.3,6.4,29.9,5.6,12.7,4.4,8.5,1.3,4.2,1.9,2.8,1.8,5.6,7.4,2.4,1.7,1.0,2.4,2.1,14.5
2.0,SF,David Jones,SO,6-8,195,Sacramento State,Panola College,2020-21,Sacramento State,Big Sky,15,243,15.0,0.478,0.48100000000000004,7.8,18.0,12.6,4.1,3.0,9.5,10.1,8.7,42,112.1,100.6,0.3,0.3,0.6,-1.6,1.7,0.1,16.2,0.9,1.8,0.9,1.8,0.0,0.0,0.5,1.2,1.1,2.1,3.2,0.4,0.8,1.3,0.3,1.5,2.3
2.0,SG,Dwaine Jones,SO,6-5,185,Coppin State,West Virginia State,2020-21,Coppin State,MEAC,17,207,3.3,0.31,0.311,0.5,12.3,6.5,20.3,1.0,0.0,25.8,12.1,35,66.5,105.1,-0.3,0.2,-0.1,-6.2,-1.0,-7.2,12.2,0.6,2.2,0.6,1.2,0.1,0.9,0.1,0.4,0.1,1.6,1.6,1.4,0.2,0.0,0.8,0.1,1.5
2.0,PF,Greg Jones,RSSR,6-7,220,Southern Connecticut State,Massachusetts,2021-22,Massachusetts,A-10,31,636,14.3,0.575,0.529,8.9,14.0,11.4,5.0,1.3,1.3,10.8,13.9,184,122.2,114.4,1.4,0.1,1.5,1.5,-1.8,-0.3,20.5,2.0,4.4,1.3,2.9,0.7,1.5,1.1,1.3,1.6,2.4,4.0,0.5,0.5,0.3,0.6,1.9,5.8
2.0,PF,Greg Jones,RSSR,6-7,220,Southern Connecticut State,Massachusetts,2021-22,Lipscomb,A-Sun,31,905,10.7,0.524,0.483,1.7,9.0,5.7,7.0,1.4,0.6,8.0,16.3,255,106.4,111.8,1.1,0.4,1.4,-1.6,-1.7,-3.3,29.2,2.8,7.7,0.8,1.7,1.9,6.0,1.5,1.8,0.4,2.6,3.0,1.1,0.7,0.2,0.7,2.1,9.0
2.0,PF,Greg Jones,RSSR,6-7,220,Southern Connecticut State,Massachusetts,2020-21,Lipscomb,A-Sun,23,633,9.3,0.503,0.47200000000000003,1.0,6.6,3.9,7.2,0.9,0.2,7.3,16.1,166,103.8,106.5,0.7,0.5,1.2,-1.6,-2.5,-4.1,27.5,2.4,7.0,0.5,1.3,1.9,5.7,1.2,1.6,0.2,1.6,1.8,1.1,0.4,0.0,0.6,1.6,7.8
2.0,SG,Latrell Jones,SR,6-5,180,Portland,Nicholls,2021-22,Nicholls State,Southland,33,829,18.7,0.5720000000000001,0.562,3.9,12.9,8.4,5.6,2.5,2.0,13.1,22.8,347,109.4,98.9,1.6,1.3,3.0,1.2,-0.1,1.1,25.1,4.7,9.5,3.4,5.4,1.3,4.1,1.2,1.9,0.9,3.0,3.9,0.8,1.1,0.5,1.6,1.7,11.9
2.0,SG,Latrell Jones,SR,6-5,180,Portland,Nicholls,2020-21,Portland,WCC,21,565,14.6,0.546,0.494,3.0,15.3,8.9,10.3,1.5,2.3,14.0,21.0,211,102.0,115.1,0.7,0.0,0.7,0.4,-2.0,-1.5,26.9,3.5,8.1,2.4,5.1,1.0,3.0,2.6,3.3,0.7,3.3,4.0,1.2,0.7,0.6,1.6,2.3,10.6
2.0,SF,Miles Jones,JR,6-6,215,Radford,UNCG,2021-22,UNC Greensboro,Southern,32,289,13.0,0.505,0.469,7.3,19.2,13.2,9.3,1.8,3.6,19.2,18.6,83,98.7,101.1,0.2,0.4,0.6,-2.9,0.9,-2.0,9.0,0.8,2.0,0.6,1.0,0.2,1.0,0.6,1.0,0.5,1.4,1.9,0.4,0.3,0.2,0.6,0.9,2.5
2.0,SF,Miles Jones,JR,6-6,215,Radford,UNCG,2020-21,Radford,Big South,26,205,8.4,0.41200000000000003,0.4,6.2,20.3,13.5,12.0,1.2,1.8,20.5,12.6,39,91.1,98.3,0.0,0.3,0.4,-3.4,0.9,-2.5,7.9,0.5,1.3,0.3,0.5,0.2,0.8,0.2,0.3,0.4,1.3,1.7,0.5,0.2,0.1,0.4,0.7,1.2
3.0,SG,Myreon Jones,SR,6-3,177,Penn State,Florida,2020-21,Penn State,Big Ten,25,757,19.4,0.525,0.488,2.7,7.9,5.1,14.6,2.4,0.5,7.4,25.5,347,113.5,107.8,2.1,0.5,2.6,6.3,1.7,8.0,30.3,5.1,12.9,2.7,6.8,2.4,6.1,2.7,3.5,0.8,1.9,2.7,2.0,1.3,0.1,1.2,1.4,15.3
3.0,SG,Myreon Jones,SR,6-3,177,Penn State,Florida,2021-22,Florida,SEC,33,922,11.9,0.495,0.473,1.7,10.1,5.8,11.3,2.8,0.6,13.2,18.1,261,100.5,102.2,0.8,1.2,2.0,1.3,2.0,3.3,27.9,2.8,7.9,0.9,2.1,1.9,5.8,0.9,1.3,0.4,2.3,2.8,1.6,1.3,0.2,1.3,1.2,8.5
2.0,PF,Quentin Jones,RSSR,6-8,235,North Carolina A&T,Louisiana State University in Shreveport,2020-21,North Carolina A&T,MEAC,19,307,12.4,0.534,0.534,4.4,9.7,6.9,5.5,1.1,1.4,12.5,22.1,115,99.7,102.3,0.3,0.4,0.7,-1.8,-3.3,-5.1,16.2,2.6,6.1,1.4,2.4,1.3,3.7,0.5,1.1,0.7,1.4,2.1,0.4,0.3,0.2,0.9,2.1,7.1
2.0,C,Robert Jones,JR,-10,240,Denver,Iowa State,2021-22,Iowa State,Big 12,34,412,11.7,0.469,0.5,9.8,15.1,12.4,13.7,1.9,4.6,19.8,16.6,111,93.1,93.3,0.1,0.9,1.0,-1.7,4.2,2.4,12.1,1.3,2.6,1.3,2.6,0.0,0.0,0.3,1.1,1.0,1.4,2.4,0.8,0.4,0.4,0.8,1.8,2.9
4.0,PG,Rylan Jones,JR,6-0,178,Utah,Utah State,2021-22,Utah State,MWC,31,838,12.6,0.5329999999999999,0.506,0.9,10.4,5.9,29.0,2.6,0.1,22.2,15.3,248,106.2,99.6,1.1,1.3,2.4,-0.4,2.5,2.2,27.0,2.5,5.7,1.7,3.1,0.8,2.6,0.7,0.8,0.2,2.4,2.6,4.5,1.2,0.0,1.7,2.6,6.5
2.0,PF,Tyler Jones,RS SR,6-8,225,North Carolina A&T,Bowie State,2020-21,North Carolina A&T,MEAC,21,264,13.0,0.5,0.488,4.7,14.7,9.5,3.8,1.4,2.1,7.1,17.5,82,103.8,99.2,0.3,0.4,0.7,-3.1,-2.3,-5.4,12.6,1.7,3.8,1.4,2.9,0.3,1.0,0.6,1.1,0.6,1.7,2.2,0.2,0.3,0.2,0.3,1.2,4.3
2.0,PG,James Jordan,SR,6-6,195,Kent State,Eastern New Mexico,2020-21,Kent State,MAC,21,235,8.0,0.396,0.35200000000000004,6.2,13.5,9.9,7.7,1.2,0.5,7.3,16.7,63,99.5,104.0,0.2,0.3,0.4,-3.0,-0.4,-3.4,11.2,0.9,3.4,0.3,0.9,0.6,2.5,0.5,0.5,0.6,1.4,2.0,0.5,0.2,0.0,0.3,1.3,2.9
3.0,PG,Latrell Jossell,SO,-11,155,Kansas,Stephen F. Austin,2021-22,Stephen F. Austin,WAC,32,811,11.5,0.5579999999999999,0.519,0.6,6.8,3.7,9.5,2.2,0.0,13.5,18.0,262,111.0,100.6,1.3,1.2,2.5,0.2,0.3,0.5,25.3,2.8,7.5,0.6,1.6,2.2,5.9,1.4,1.6,0.1,1.5,1.6,1.4,1.0,0.0,1.3,2.4,9.2
2.0,SG,Cooper Kaifes,RS JR,6-4,205,Loyola Chicago,Samford,2021-22,Samford,Southern,30,777,9.8,0.523,0.512,3.4,11.9,7.7,8.8,1.6,0.3,15.5,13.1,183,105.6,108.6,0.7,0.5,1.3,-0.6,-0.7,-1.3,25.9,2.0,5.6,0.4,0.7,1.6,4.8,0.4,0.5,0.8,2.7,3.4,1.3,0.7,0.1,1.1,1.3,6.1
2.0,SG,Cooper Kaifes,RS JR,6-4,205,Loyola Chicago,Samford,2020-21,Loyola (IL),MVC,25,212,6.3,0.44,0.43799999999999994,0.7,16.3,8.9,13.4,1.2,0.0,20.6,19.3,52,82.1,91.6,-0.1,0.5,0.3,-3.0,0.5,-2.5,8.5,0.7,2.2,0.1,0.3,0.6,1.9,0.1,0.2,0.0,1.1,1.1,0.6,0.2,0.0,0.6,0.3,2.0
2.0,SG,Gabe Kalscheur,SR,6-4,194,Minnesota,Iowa State,2021-22,Iowa State,Big 12,35,1079,6.0,0.446,0.42100000000000004,2.2,7.4,4.7,11.6,2.4,0.2,19.8,22.6,317,81.4,97.3,-1.0,1.9,0.9,-3.8,1.8,-2.0,30.8,3.5,9.8,2.4,4.9,1.1,4.9,1.3,2.0,0.6,1.8,2.4,1.7,1.2,0.1,2.7,3.1,9.6
3.0,PG,Noah Kamba,JR,6-1,180,Saint Peter's,Southern New Hampshire,2020-21,Saint Peter's,MAAC,25,216,3.1,0.396,0.375,2.6,5.7,4.1,15.8,2.5,0.0,31.3,14.2,39,71.1,96.5,-0.3,0.4,0.1,-7.2,0.3,-6.9,8.6,0.5,1.4,0.4,1.1,0.1,0.3,0.2,0.5,0.2,0.4,0.6,0.7,0.4,0.0,0.8,0.8,1.3
2.0,PG,Franck Kamgain,SR,6-3,190,Kansas City,Henderson State,2020-21,Kansas City,Summit,24,731,10.2,0.502,0.44299999999999995,0.7,7.0,3.9,14.4,2.2,0.8,15.5,15.7,193,101.7,98.4,0.7,1.2,1.9,-2.9,-0.4,-3.2,30.5,2.2,6.3,1.0,2.9,1.2,3.3,2.0,2.6,0.2,1.6,1.8,2.6,1.1,0.2,1.4,2.4,7.5
2.0,C,Samba Kane,RS JR,7-0,220,San Francisco,Milwaukee,2020-21,San Francisco,WCC,23,221,13.9,0.613,0.622,8.0,19.7,13.5,0.9,0.3,6.6,20.7,14.5,58,104.8,100.5,0.2,0.3,0.6,-2.6,1.1,-1.5,9.6,1.2,2.0,1.2,2.0,0.0,0.0,0.2,0.4,0.7,1.5,2.2,0.0,0.0,0.6,0.6,1.3,2.7
2.0,SG,Kevin Kangu,SR,6-4,184,Oakland,Lenoir–Rhyne,2020-21,Oakland,Horizon,30,369,9.0,0.42200000000000004,0.391,2.0,6.6,4.2,14.3,3.5,0.3,12.2,15.2,90,94.4,113.2,0.1,0.1,0.2,-3.6,0.0,-3.6,12.3,0.9,3.2,0.2,1.1,0.7,2.1,0.3,0.3,0.2,0.7,0.9,1.0,0.8,0.0,0.5,1.0,2.8
2.0,C,Isaac Kante,RSSR,6-7,259,Hofstra,LIU,2020-21,Hofstra,CAA,23,731,19.9,0.597,0.562,9.4,26.7,18.0,4.2,0.9,1.3,16.8,20.6,283,111.5,104.5,1.6,0.8,2.4,1.3,-1.8,-0.5,31.8,4.9,8.7,4.9,8.7,0.0,0.0,3.0,4.3,2.7,7.4,10.1,0.7,0.5,0.4,2.2,2.1,12.9
2.0,C,Isaac Kante,RSSR,6-7,259,Hofstra,LIU,2021-22,Long Island University,NEC,30,849,16.3,0.556,0.5429999999999999,9.5,18.0,13.7,6.9,1.3,1.3,17.5,21.8,334,101.8,101.5,1.0,1.2,2.2,-1.9,-2.6,-4.5,28.3,5.0,9.3,4.9,8.6,0.1,0.7,1.9,3.1,2.6,4.9,7.5,1.0,0.7,0.3,2.3,2.2,12.0
2.0,C,Kuba Karwowski,RS SR,7-2,235,Utah State,Sam Houston State,2021-22,Sam Houston State,WAC,32,307,16.4,0.618,0.667,8.4,19.2,13.5,9.2,1.3,10.8,24.5,14.1,82,105.3,88.1,0.3,0.8,1.2,-3.7,3.0,-0.7,9.6,1.0,1.6,1.0,1.4,0.1,0.2,0.4,0.9,0.8,1.6,2.3,0.5,0.2,0.8,0.7,1.2,2.5
2.0,SG,Jordan Kellier,JR,6-6,235,Utah,Siena,2021-22,Siena,MAAC,22,249,13.0,0.461,0.424,5.8,18.4,12.2,5.1,2.4,4.8,14.4,22.2,80,90.5,98.5,0.0,0.4,0.4,-3.1,0.6,-2.5,11.3,1.3,3.6,0.8,1.9,0.5,1.7,0.7,1.0,0.5,1.8,2.3,0.3,0.5,0.5,0.7,1.4,3.7
2.0,PF,Amari Kelly,RS JR,6-9,225,Duquesne,UNCW,2021-22,UNC Wilmington,CAA,35,424,15.0,0.522,0.506,14.0,12.7,13.4,3.2,1.7,7.9,17.9,13.7,114,108.3,101.0,0.6,0.6,1.2,-4.3,0.3,-3.9,12.1,1.2,2.4,1.2,2.3,0.0,0.1,0.3,0.5,1.5,1.3,2.8,0.2,0.3,0.9,0.6,2.1,2.7
2.0,PF,Amari Kelly,RS JR,6-9,225,Duquesne,UNCW,2020-21,Duquesne,A-10,14,111,8.7,0.493,0.5,9.8,10.1,10.0,0.0,1.1,4.2,20.2,20.1,31,85.7,101.7,0.0,0.1,0.1,-5.9,-0.1,-6.0,7.9,1.2,2.5,1.1,2.3,0.1,0.2,0.0,0.1,0.7,0.7,1.4,0.0,0.1,0.3,0.6,1.6,2.5
2.0,SG,C.J. Kelly,RSSR,6-5,190,Albany,Massachusetts,2020-21,Albany (NY),AEC,14,406,20.7,0.617,0.586,2.2,15.2,8.8,15.1,2.3,1.4,15.6,24.7,186,112.1,99.2,1.1,0.6,1.7,3.8,0.5,4.3,29.0,4.6,9.6,2.7,4.9,1.9,4.6,3.1,4.2,0.5,3.5,4.0,2.0,1.1,0.4,2.1,2.6,14.3
2.0,SG,C.J. Kelly,RSSR,6-5,190,Albany,Massachusetts,2021-22,Massachusetts,A-10,29,729,13.9,0.53,0.49,3.4,16.1,9.5,12.5,2.0,1.2,17.7,23.1,278,99.9,112.2,0.8,0.3,1.0,0.5,-1.8,-1.4,25.1,3.3,8.3,1.8,4.0,1.6,4.4,1.9,2.4,0.8,3.3,4.1,1.6,0.9,0.3,2.0,2.2,10.1
2.0,PG,Rich Kelly,SR,6-1,175,Boston College,Massachusetts,2020-21,Boston College,ACC,16,406,15.2,0.565,0.5379999999999999,1.1,6.8,3.8,19.9,2.1,0.3,16.6,22.8,169,105.2,114.4,0.7,0.0,0.7,1.9,-0.7,1.2,25.4,3.8,8.9,1.8,3.6,2.0,5.4,1.4,1.7,0.3,1.4,1.7,2.4,0.9,0.1,1.9,2.1,11.0
2.0,PG,Rich Kelly,SR,6-1,175,Boston College,Massachusetts,2021-22,Massachusetts,A-10,32,1000,15.9,0.608,0.569,1.1,6.1,3.5,19.9,1.2,0.1,15.5,19.6,387,117.6,118.0,2.6,-0.2,2.3,2.8,-2.7,0.2,31.3,4.0,8.8,2.0,4.4,2.0,4.4,2.4,3.0,0.3,1.6,1.9,3.2,0.7,0.0,1.9,1.7,12.5
2.0,PF,Ajani Kennedy,RSSR,6-9,225,UT Martin,Cal Poly,2020-21,Tennessee-Martin,OVC,24,630,10.1,0.48700000000000004,0.462,6.1,16.6,10.9,9.1,1.6,1.8,19.4,17.7,173,91.9,111.9,0.1,0.2,0.3,-4.5,-3.2,-7.7,26.3,2.7,6.6,2.0,4.1,0.7,2.5,1.1,1.7,1.5,3.5,4.9,1.1,0.7,0.4,1.8,3.0,7.3
5.0,C,Walker Kessler,SO,7-1,245,North Carolina,Auburn,2021-22,Auburn,SEC,34,871,31.4,0.627,0.627,10.9,22.2,16.6,6.9,2.4,19.1,10.7,19.0,360,126.0,83.0,2.8,2.7,5.5,6.2,8.0,14.1,25.6,4.8,7.9,4.5,6.4,0.3,1.5,1.6,2.6,2.6,5.4,8.1,0.9,1.1,4.6,1.1,2.6,11.4
5.0,C,Walker Kessler,SO,7-1,245,North Carolina,Auburn,2020-21,North Carolina,ACC,29,254,31.1,0.58,0.583,18.4,21.0,19.6,7.3,3.3,10.7,12.8,22.5,120,118.3,88.5,0.8,0.7,1.5,5.7,5.3,10.9,8.8,1.8,3.1,1.8,3.0,0.0,0.1,0.8,1.4,1.6,1.7,3.2,0.3,0.5,0.9,0.6,1.2,4.4
2.7,SG,C.J. Keyser,RS SR,6-3,190,North Carolina Central,Old Dominion,2020-21,North Carolina Central,MEAC,14,435,17.6,0.532,0.505,2.3,11.4,6.8,12.5,1.8,1.6,13.1,29.1,206,99.9,104.4,0.6,0.5,1.1,0.7,-2.7,-2.0,31.1,6.3,13.7,5.0,9.9,1.3,3.9,2.7,3.9,0.6,3.0,3.6,1.5,1.0,0.4,2.4,2.6,16.6
2.7,SG,C.J. Keyser,RS SR,6-3,190,North Carolina Central,Old Dominion,2021-22,Old Dominion,CUSA,32,1058,11.9,0.48700000000000004,0.461,1.5,7.7,4.6,11.4,1.1,1.2,13.5,26.5,404,95.1,108.2,0.6,0.8,1.4,-1.4,-1.7,-3.1,33.1,5.7,13.7,4.4,9.8,1.3,3.9,1.7,2.0,0.4,2.3,2.7,1.7,0.6,0.3,2.3,2.3,14.3
2.0,SG,Justin Kier,RS SR,6-4,195,Georgia,Arizona,2021-22,Arizona,Pac-12,37,743,13.8,0.564,0.53,1.9,13.4,8.3,17.7,1.8,0.1,18.3,17.4,253,110.0,96.5,1.2,1.4,2.6,1.9,2.7,4.6,20.1,2.4,5.4,1.5,2.8,0.9,2.6,1.1,1.3,0.3,2.8,3.1,2.2,0.6,0.0,1.4,1.3,6.8
2.0,SG,Justin Kier,RS SR,6-4,195,Georgia,Arizona,2020-21,Georgia,SEC,25,775,11.1,0.525,0.48700000000000004,1.3,11.7,6.5,12.9,2.9,0.3,21.2,16.9,232,96.9,103.3,0.5,0.9,1.4,0.1,2.2,2.2,31.0,3.1,7.9,1.6,3.9,1.5,4.0,1.8,2.4,0.4,3.3,3.7,2.4,1.7,0.1,2.4,1.8,9.5
2.0,PG,Quay Kimble,SR,-10,165,Lees–McRae,UNC Asheville,2021-22,UNC Asheville,Big South,28,358,17.6,0.7,0.6809999999999999,1.7,10.5,6.2,11.1,2.6,0.3,10.3,14.1,110,136.6,100.9,1.1,0.5,1.6,-0.5,-0.7,-1.2,12.8,1.4,2.9,0.2,0.3,1.2,2.5,0.5,0.5,0.2,1.2,1.4,0.8,0.6,0.0,0.4,1.1,4.4
2.0,PF,Jared Kimbrough,SR,6-8,225,La Salle,Hartford,2020-21,La Salle,A-10,22,407,15.3,0.6409999999999999,0.639,7.6,15.3,11.4,5.5,0.7,4.2,20.4,15.9,121,109.7,107.8,0.6,0.3,0.9,-0.6,-0.3,-0.9,18.5,2.6,4.1,2.5,4.0,0.0,0.1,0.7,1.1,1.2,2.4,3.6,0.5,0.2,0.7,1.2,2.1,5.9
2.0,PF,Jared Kimbrough,SR,6-8,225,La Salle,Hartford,2021-22,Hartford,AEC,27,575,13.7,0.562,0.552,8.1,18.0,13.2,6.3,1.7,3.1,17.0,13.2,143,109.7,106.6,0.7,0.5,1.3,-2.5,-1.1,-3.7,21.3,2.1,3.9,1.9,3.5,0.1,0.4,0.6,1.0,1.4,3.3,4.7,0.7,0.6,0.6,0.9,2.1,4.9
2.0,PF,Dontavius King,RS SO,6-7,240,College of Charleston,North Carolina Central,2021-22,North Carolina Central,MEAC,26,442,16.8,0.555,0.547,12.4,19.3,15.8,7.1,2.6,5.0,23.0,23.8,182,97.4,92.4,0.4,1.0,1.4,-5.9,-0.8,-6.7,17.0,2.9,5.3,2.8,5.0,0.0,0.3,1.3,2.4,1.8,2.8,4.6,0.6,0.8,0.7,1.9,3.4,7.2
2.0,PF,Dontavius King,RS SO,6-7,240,College of Charleston,North Carolina Central,2020-21,College of Charleston,CAA,18,222,14.9,0.491,0.47,9.5,21.8,15.6,6.1,1.4,2.2,15.4,29.1,96,94.9,103.8,0.2,0.2,0.4,-7.2,-2.2,-9.4,12.3,2.1,4.7,1.9,4.0,0.2,0.7,1.0,1.7,0.9,2.2,3.1,0.3,0.3,0.2,1.0,2.7,5.4
2.0,PG,Jordan King,JR,6-0,172,Siena,ETSU,2021-22,East Tennessee State,Southern,32,1046,17.5,0.6,0.584,1.3,10.3,5.8,13.7,1.4,0.2,14.0,22.3,417,114.6,114.6,2.6,0.1,2.7,3.7,-1.9,1.8,32.7,5.1,11.3,2.1,4.3,3.0,7.1,1.3,1.8,0.4,2.9,3.3,2.3,0.8,0.1,2.0,1.4,14.6
2.0,PG,Jordan King,JR,6-0,172,Siena,ETSU,2020-21,Siena,MAAC,17,575,13.0,0.5670000000000001,0.513,0.2,5.3,2.9,11.6,1.5,0.2,15.7,20.1,190,106.2,101.9,0.9,0.7,1.6,-0.6,-1.4,-2.1,33.8,3.8,9.1,1.9,3.8,1.8,5.3,2.8,3.4,0.1,1.6,1.6,1.9,0.8,0.1,2.0,1.3,12.2
2.0,PF,Tre King,RS JR,6-7,236,Eastern Kentucky,Georgetown,2020-21,Eastern Kentucky,OVC,28,778,20.9,0.539,0.519,7.6,17.2,12.1,6.7,2.8,4.6,12.7,26.2,381,104.0,93.6,1.4,1.6,3.0,-0.9,0.0,-0.8,27.8,6.1,12.4,5.4,10.4,0.7,2.0,2.0,3.0,2.0,4.2,6.2,1.0,1.5,1.2,2.0,3.5,14.9
2.0,PG,Danya Kingsby,RS SR,6-1,185,Bradley,Grambling State,2020-21,Bradley,MVC,21,407,6.5,0.441,0.408,1.4,8.8,5.2,14.6,1.8,1.6,23.6,15.8,91,83.9,102.5,-0.2,0.5,0.3,-5.3,0.7,-4.6,19.4,1.5,4.1,1.2,2.7,0.3,1.5,0.6,0.7,0.2,1.5,1.8,1.6,0.6,0.2,1.4,1.8,4.0
2.0,SG,Isiah Kirby,JR,6-4,190,Southeastern Louisiana,Tallahassee Community College,2020-21,Southeastern Louisiana,Southland,23,608,12.2,0.547,0.515,3.8,10.2,6.6,18.2,2.0,1.4,20.6,15.3,177,103.9,109.6,0.7,0.3,1.0,-2.3,-1.2,-3.5,26.4,2.7,5.9,1.9,3.3,0.8,2.6,1.3,1.7,1.0,2.1,3.0,2.2,1.0,0.3,1.7,2.7,7.3
2.0,PF,Simeon Kirkland,SR,-10,225,UAB,New Orleans,2021-22,New Orleans,Southland,32,717,17.0,0.5770000000000001,0.56,8.3,17.1,12.9,8.7,1.6,3.3,16.7,17.8,263,109.5,98.8,1.2,1.2,2.4,-0.4,-0.2,-0.6,22.4,3.2,5.7,3.2,5.7,0.0,0.0,1.8,2.8,1.6,3.7,5.3,1.1,0.7,0.7,1.4,2.3,8.1
2.0,PF,Thomas Kithier,SR,6-8,235,Michigan State,Valparaiso,2020-21,Michigan State,Big Ten,26,281,13.6,0.6709999999999999,0.65,13.2,12.3,12.8,12.2,0.8,1.5,20.6,10.4,73,128.6,106.3,0.6,0.2,0.9,-0.9,2.2,1.3,10.8,1.0,1.5,1.0,1.5,0.0,0.0,0.4,0.5,1.3,1.2,2.5,0.7,0.2,0.2,0.5,2.4,2.4
2.0,PF,Chris Knight,SR,6-7,225,Dartmouth,Loyola Chicago,2021-22,Loyola (IL),MVC,33,580,23.1,0.6409999999999999,0.627,9.7,18.7,14.4,9.3,1.7,6.8,15.1,21.7,234,117.7,89.7,1.6,1.4,3.1,1.5,3.8,5.2,17.6,3.4,5.4,3.4,5.3,0.0,0.0,0.9,1.2,1.3,2.8,4.1,0.7,0.5,1.0,1.1,2.5,7.6
2.0,SG,Seneca Knight,RS JR,6-6,225,LSU,Brigham Young,2021-22,Brigham Young,WCC,27,614,12.8,0.506,0.462,4.7,11.7,8.3,11.1,1.4,1.6,14.3,18.9,202,104.4,100.8,0.8,0.9,1.7,1.5,1.8,3.2,22.7,2.5,6.3,1.7,3.6,0.8,2.7,1.7,2.3,0.9,2.4,3.4,1.4,0.6,0.3,1.2,1.7,7.4
