Rk,Player,Class,Season,Pos,School,Conf,G,MP,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
4616,Tanner Thomas,SO,2022-23,F,Sacred Heart,NEC,19,347,18.3,2.3,4.9,2.1,3.8,0.3,1.1,0.5,0.5,1.8,2.5,4.3,0.6,0.7,0.3,1.3,2.3,5.4
4617,Khyre Thompson,JR,2021-22,F,UNC Greensboro,Southern,10,226,22.6,2.0,4.4,1.4,3.3,0.6,1.1,0.8,1.3,1.6,3.9,5.5,0.4,0.1,0.2,1.0,1.5,5.4
4618,Josh Vazquez,SR,2022-23,G,Montana,Big Sky,19,361,19.0,1.6,5.1,0.6,1.7,1.0,3.3,1.1,1.3,0.0,1.5,1.5,1.1,0.8,0.7,1.0,1.4,5.4
4619,Trevin Wade,SR,2022-23,G,Alcorn State,SWAC,15,384,25.6,2.1,6.1,1.7,4.4,0.4,1.7,0.9,1.2,0.5,1.5,2.0,1.3,1.4,0.1,1.2,1.4,5.4
4620,Dibaji Walker,SR,2021-22,F,Massachusetts,A-10,8,116,14.5,1.9,3.3,1.0,1.3,0.9,2.0,0.8,1.8,1.0,2.3,3.3,0.3,0.5,0.4,0.3,2.5,5.4
4621,Noah Waterman,JR,2022-23,G,Brigham Young,WCC,22,389,17.7,1.9,4.5,0.7,1.5,1.2,3.0,0.5,0.9,0.5,2.9,3.4,0.9,0.4,0.4,1.2,2.1,5.4
4622,Martel Williams,JR,2022-23,G,Southern Utah,WAC,13,134,10.3,2.1,3.7,1.8,2.9,0.2,0.8,1.0,1.5,1.1,1.9,3.0,0.7,0.3,0.2,0.5,0.8,5.4
4623,Diante Wood,JR,2022-23,G,Tennessee Tech,OVC,14,264,18.9,2.4,5.0,2.4,5.0,0.0,0.0,0.7,1.3,1.4,2.1,3.4,1.6,0.6,0.4,1.8,1.7,5.4
4624,Yor Anei,SR,2022-23,F,DePaul,Big East,10,195,19.5,2.0,5.3,2.0,4.8,0.0,0.5,1.3,1.5,1.9,2.3,4.2,0.8,1.2,1.7,1.1,3.5,5.3
4625,Cahiem Brown,JR,2021-22,G,Norfolk State,MEAC,19,255,13.4,1.7,4.7,1.5,3.8,0.2,0.9,1.8,2.7,0.9,2.2,3.1,1.8,0.9,0.3,1.6,1.5,5.3
4626,Maliq Brown,FR,2022-23,F,Syracuse,ACC,16,257,16.1,2.4,3.6,2.4,3.6,0.0,0.0,0.5,1.0,1.9,2.6,4.4,0.8,0.8,0.4,0.5,0.9,5.3
4627,Devin Butts,JR,2022-23,F,North Carolina Central,MEAC,16,211,13.2,1.8,4.7,0.6,1.4,1.3,3.3,0.4,0.6,0.3,1.1,1.3,0.7,0.4,0.0,0.4,1.0,5.3
4628,Devan Cambridge,JR,2021-22,G,Auburn,SEC,33,646,19.6,2.0,5.0,1.4,2.4,0.6,2.6,0.7,1.1,1.7,1.9,3.6,0.6,0.5,0.3,0.7,1.7,5.3
4629,Valentin Catt,SO,2022-23,C,Lamar,Southland,7,119,17.0,2.1,3.7,2.1,3.7,0.0,0.0,1.0,2.1,1.0,2.7,3.7,0.6,0.0,0.9,1.0,1.6,5.3
4630,Taeshon Cherry,SR,2021-22,F,Grand Canyon,WAC,28,469,16.8,1.9,5.2,1.0,2.1,0.9,3.1,0.7,0.9,1.2,1.9,3.1,1.1,0.9,0.2,0.8,2.3,5.3
4631,Leo Colimerio,SO,2021-22,G,Fresno State,MWC,36,911,25.3,2.2,3.6,2.0,2.9,0.2,0.7,0.8,1.1,1.7,3.1,4.8,1.0,0.8,0.2,0.9,1.9,5.3
4632,Ed Croswell,SR,2021-22,F,Providence,Big East,33,487,14.8,2.3,3.5,2.3,3.5,0.0,0.0,0.7,1.3,2.0,2.7,4.7,0.3,0.6,0.7,0.8,2.3,5.3
4634,Cheikh Faye,SR,2022-23,F,Charleston Southern,Big South,14,254,18.1,1.9,5.1,0.7,1.6,1.1,3.5,0.4,0.4,1.4,2.0,3.4,0.9,0.2,0.3,1.1,2.1,5.3
4635,Damian Forrest,SO,2021-22,F,North Alabama,A-Sun,28,521,18.6,2.1,4.8,2.1,4.8,0.0,0.0,1.1,1.5,2.0,3.5,5.5,0.2,0.6,0.8,1.3,2.8,5.3
4636,Oakland Fort,FR,2022-23,G,Northern Arizona,Big Sky,20,339,17.0,1.6,5.2,1.1,3.4,0.5,1.8,1.7,2.1,0.3,1.6,1.9,2.1,0.4,0.1,1.6,1.4,5.3
4637,Myles Foster,SO,2021-22,F,Monmouth,MAAC,34,423,12.4,2.2,4.1,2.2,4.1,0.0,0.1,0.9,1.6,1.4,1.6,3.0,0.5,0.4,0.4,0.7,1.2,5.3
4638,Nick Gazelas,JR,2021-22,G,Montana State,Big Sky,34,479,14.1,1.5,3.5,0.5,0.8,1.0,2.7,1.3,1.5,0.1,0.4,0.5,0.5,0.2,0.0,0.3,1.4,5.3
4639,Tre Gomillion,SR,2022-23,G,Missouri,SEC,18,335,18.6,2.1,4.3,1.7,3.4,0.3,0.9,0.9,1.2,1.0,1.7,2.7,1.9,0.9,0.2,0.9,2.1,5.3
4640,Shannon Grant,JR,2022-23,C,Mercer,Southern,7,101,14.4,2.6,5.0,2.6,5.0,0.0,0.0,0.1,0.4,1.4,2.0,3.4,0.3,0.0,0.0,2.0,2.4,5.3
4641,Kedrick Green,FR,2021-22,G,Chicago State,WAC,19,319,16.8,1.6,4.5,0.7,1.6,0.9,2.9,1.1,1.7,0.3,1.1,1.3,1.1,0.5,0.1,1.9,2.5,5.3
4642,Ben Gregg,SO,2022-23,F,Gonzaga,WCC,19,210,11.1,1.9,3.9,1.4,2.3,0.6,1.6,0.8,0.9,1.5,1.7,3.2,0.6,0.6,0.7,0.6,1.6,5.3
4643,Maleeck Harden-Hayes,JR,2021-22,G,North Dakota State,Summit,30,499,16.6,1.7,4.0,1.2,2.2,0.5,1.8,1.4,1.7,1.2,1.9,3.1,0.4,0.1,0.1,0.7,1.2,5.3
4644,Jamahri Harvey,SO,2021-22,G,UNC Wilmington,CAA,31,565,18.2,1.7,4.9,0.7,2.2,1.0,2.7,0.8,1.0,0.0,1.8,1.8,0.4,0.3,0.1,0.8,1.7,5.3
4645,Rio Haskett,SR,2021-22,G,Hampton,Big South,26,643,24.7,1.9,5.3,1.2,2.8,0.7,2.5,0.9,1.4,0.4,2.0,2.3,1.7,0.8,0.0,1.0,2.3,5.3
4646,Hayden Hefner,JR,2022-23,G,Texas A&M,SEC,15,194,12.9,1.6,3.7,0.7,1.2,0.9,2.5,1.1,1.3,0.1,0.6,0.7,0.7,0.3,0.3,0.9,1.7,5.3
4647,DeAndre Henry,JR,2022-23,F,UC Davis,Big West,4,40,10.0,2.0,3.5,1.5,3.0,0.5,0.5,0.8,1.0,1.3,2.5,3.8,0.3,0.0,0.0,1.0,0.3,5.3
4648,Evan Johnson,SO,2021-22,G,Georgia State,Sun Belt,26,430,16.5,1.7,5.5,0.5,1.8,1.2,3.7,0.8,1.2,0.2,1.0,1.2,1.2,0.6,0.0,0.9,1.2,5.3
4649,Kedrian Johnson,SR,2021-22,G,West Virginia,Big 12,32,655,20.5,1.5,3.6,1.3,2.5,0.3,1.2,2.0,2.6,0.5,1.8,2.2,1.7,1.6,0.1,1.8,2.4,5.3
4650,James Keefe,JR,2021-22,F,Stanford,Pac-12,30,611,20.4,2.1,3.5,2.1,3.5,0.0,0.0,1.1,1.9,1.9,2.9,4.8,0.7,0.4,0.4,0.7,1.7,5.3
4651,Zach Kent,JR,2021-22,F,Delaware State,MEAC,18,321,17.8,2.1,6.3,1.4,3.8,0.7,2.4,0.5,1.2,0.6,2.4,3.1,0.4,0.4,0.2,1.3,1.6,5.3
4652,Tre King,SR,2022-23,F,Iowa State,Big 12,7,113,16.1,2.0,4.0,1.7,3.4,0.3,0.6,1.0,1.4,1.3,2.1,3.4,0.0,0.9,0.1,0.7,2.7,5.3
4653,Jake Kosakowski,JR,2022-23,F,UC San Diego,Big West,18,378,21.0,1.7,5.7,0.1,0.3,1.7,5.3,0.2,0.2,0.2,1.4,1.6,0.6,0.2,0.0,0.6,1.4,5.3
4654,Kamari Lands,FR,2022-23,F,Louisville,ACC,19,374,19.7,1.4,5.5,0.7,2.7,0.7,2.8,1.7,1.9,0.3,1.5,1.8,0.4,0.5,0.1,0.9,1.3,5.3
4655,Chris Livingston,FR,2022-23,F,Kentucky,SEC,18,296,16.4,1.8,4.4,1.3,2.9,0.5,1.5,1.2,1.3,0.6,2.2,2.8,0.5,0.4,0.3,0.8,1.2,5.3
4656,Orlando Lovejoy,FR,2022-23,G,Eastern Michigan,MAC,18,380,21.1,1.9,4.6,1.8,4.1,0.1,0.5,1.4,1.8,0.9,0.8,1.7,0.8,1.2,0.1,0.8,2.7,5.3
4657,Mason Madsen,JR,2022-23,G,Boston College,ACC,19,418,22.0,1.8,5.7,0.8,1.8,1.0,3.9,0.7,0.9,0.3,2.4,2.6,0.9,0.3,0.3,0.7,1.3,5.3
4658,Briggs McClain,SO,2021-22,G,Hartford,AEC,29,398,13.7,2.1,5.1,1.6,3.3,0.5,1.8,0.6,0.8,0.7,1.4,2.1,0.4,0.2,0.1,0.6,1.2,5.3
4659,Quentin Millora-Brown,SR,2021-22,F,Vanderbilt,SEC,36,875,24.3,2.1,3.2,2.1,3.2,0.0,0.0,1.2,2.4,2.5,3.1,5.6,1.2,0.4,1.1,0.9,2.6,5.3
4660,Brandon Mitchell-Day,FR,2022-23,F,Dartmouth,Ivy,17,269,15.8,2.1,4.6,1.8,3.2,0.2,1.5,0.9,1.6,0.9,1.7,2.6,0.8,0.2,0.5,0.8,1.7,5.3
4661,Andrew Morgan,FR,2021-22,F,North Dakota State,Summit,21,242,11.5,2.2,3.5,2.0,3.1,0.1,0.3,0.8,1.3,0.9,2.5,3.3,0.3,0.2,0.4,0.9,1.4,5.3
4662,Cam Morris,SO,2022-23,F,Massachusetts-Lowell,AEC,15,210,14.0,2.1,3.3,2.1,3.1,0.1,0.2,1.0,2.0,1.4,2.3,3.7,0.4,0.3,1.0,0.7,1.4,5.3
4663,Liam Murphy,JR,2022-23,F,Columbia,Ivy,9,177,19.7,1.9,7.3,1.0,3.0,0.9,4.3,0.7,1.1,0.7,2.0,2.7,0.9,0.3,0.2,1.3,0.9,5.3
4664,Qon Murphy,JR,2021-22,G,New Hampshire,AEC,24,378,15.8,2.0,4.5,1.7,3.5,0.3,0.9,1.1,1.8,0.7,2.0,2.7,0.9,0.2,0.1,0.8,1.3,5.3
4665,Jawaun Newton,SR,2022-23,G,Southern Illinois,MVC,20,421,21.1,1.9,4.0,1.3,1.9,0.6,2.1,1.0,1.5,0.5,3.0,3.5,1.0,0.9,0.2,0.8,1.9,5.3
4666,Kieffer Punter,JR,2021-22,G,Troy,Sun Belt,28,411,14.7,1.6,3.6,0.7,1.2,0.9,2.4,1.1,1.3,0.5,1.1,1.6,0.9,0.6,0.0,0.8,1.2,5.3
4667,Ahmad Rand,JR,2021-22,F,Oregon State,Pac-12,29,392,13.5,2.2,4.1,1.9,3.3,0.3,0.8,0.6,1.1,0.5,1.9,2.4,0.3,0.4,1.1,0.8,1.7,5.3
4668,Josh Reaves,JR,2022-23,G,Mount St. Mary's,MAAC,3,48,16.0,2.0,5.3,0.7,1.7,1.3,3.7,0.0,1.0,0.7,0.7,1.3,1.0,0.0,0.0,1.0,0.7,5.3
4669,Izaiah Robinson,JR,2022-23,G,Dartmouth,Ivy,19,413,21.7,1.7,5.2,0.8,2.1,0.9,3.1,0.9,1.3,0.3,1.8,2.1,1.4,0.5,0.0,1.4,1.9,5.3
4670,Nate Robinson,JR,2021-22,G,Seattle,WAC,4,52,13.0,2.0,5.0,1.0,2.5,1.0,2.5,0.3,0.3,0.0,0.8,0.8,0.3,0.0,0.3,1.5,0.8,5.3
4671,Abdou Samb,SO,2022-23,F,Rhode Island,A-10,18,387,21.5,2.2,4.2,2.2,4.2,0.0,0.0,0.9,1.3,1.6,1.8,3.3,0.6,0.2,0.6,1.1,3.1,5.3
4672,Adam Seiko,SR,2021-22,G,San Diego State,MWC,29,682,23.5,1.7,4.2,0.4,0.9,1.3,3.2,0.5,0.8,0.2,1.7,2.0,0.9,0.5,0.0,0.8,1.0,5.3
4673,Cameron Shockley-Okeke,SR,2022-23,G,Columbia,Ivy,6,104,17.3,1.7,3.3,0.7,1.2,1.0,2.2,1.0,1.0,0.5,2.0,2.5,1.3,0.3,0.5,1.3,1.5,5.3
4674,Jamari Sibley,FR,2021-22,F,UTEP,CUSA,33,677,20.5,2.1,4.5,1.6,3.1,0.5,1.4,0.7,1.0,0.9,3.0,4.0,0.8,0.3,1.0,0.8,1.7,5.3
4675,Charles Smith,SO,2021-22,G,Old Dominion,CUSA,25,435,17.4,1.8,5.4,0.7,1.5,1.1,3.9,0.5,0.7,0.4,1.5,1.9,0.6,0.4,0.1,0.8,1.3,5.3
4676,George Smith,FR,2021-22,G,Pennsylvania,Ivy,25,504,20.2,1.7,3.9,1.2,2.2,0.4,1.7,1.5,2.0,0.3,2.3,2.6,1.0,0.6,0.1,0.7,1.8,5.3
4677,Rashad Smith,SR,2022-23,G,Idaho,Big Sky,19,483,25.4,1.7,5.2,0.8,2.0,0.8,3.2,1.1,1.4,0.5,2.5,3.0,1.2,0.8,0.1,1.1,2.4,5.3
4678,Kobe Stewart,SO,2021-22,G,Presbyterian,Big South,32,619,19.3,2.1,4.5,1.5,2.5,0.7,2.0,0.4,0.8,1.0,2.3,3.3,1.0,1.1,0.2,0.8,2.2,5.3
4679,Kshun Stokes,JR,2021-22,G,Arkansas-Pine Bluff,SWAC,30,648,21.6,1.9,4.5,1.5,3.0,0.4,1.5,1.1,1.5,1.0,1.9,2.9,1.2,0.6,0.2,1.2,2.0,5.3
4680,Derrick Tezeno,SO,2022-23,G,Stephen F. Austin,WAC,18,301,16.7,2.0,3.7,1.9,3.4,0.1,0.2,1.2,1.8,1.4,1.5,2.9,0.3,0.9,0.2,1.2,1.9,5.3
4681,Sebastian Thomas,SO,2022-23,G,Rhode Island,A-10,18,375,20.8,1.8,5.8,1.3,3.4,0.5,2.4,1.2,1.7,0.4,1.8,2.2,2.9,1.0,0.4,1.6,1.9,5.3
4682,Cameron Tucker,SR,2022-23,G,Alabama A&M,SWAC,16,337,21.1,1.8,4.1,1.5,3.2,0.3,0.9,1.3,1.9,0.5,1.8,2.3,2.9,1.2,0.1,2.1,1.3,5.3
4683,Justin Webster,JR,2021-22,G,Nevada-Las Vegas,MWC,31,516,16.6,1.9,4.5,1.0,1.9,0.9,2.7,0.7,0.7,0.2,1.3,1.5,0.7,0.3,0.0,0.4,0.9,5.3
4684,Connor Withers,SR,2022-23,F,Massachusetts-Lowell,AEC,19,347,18.3,1.8,4.8,0.6,1.6,1.2,3.2,0.4,0.6,0.7,2.3,2.9,1.8,0.9,0.5,1.1,2.0,5.3
4685,Tre Wood,SR,2022-23,G,Long Island University,NEC,9,206,22.9,1.9,6.6,1.4,5.0,0.4,1.6,1.1,1.4,0.2,2.4,2.7,4.3,0.7,0.1,1.6,1.4,5.3
4686,Christian Wright,FR,2021-22,G,Georgia,SEC,32,706,22.1,1.4,4.1,1.2,3.1,0.3,1.1,2.1,2.5,0.7,1.6,2.2,2.0,0.6,0.2,1.5,1.5,5.3
4687,Sean Yoder,JR,2021-22,G,Navy,Patriot,32,671,21.0,1.9,5.0,1.4,3.2,0.5,1.8,1.1,1.4,0.6,2.6,3.2,1.3,0.6,0.1,1.2,1.8,5.3
4688,Zion Young,JR,2021-22,G,Oakland,Horizon,7,80,11.4,1.7,4.6,0.6,0.7,1.1,3.9,0.7,0.9,0.1,1.3,1.4,0.1,0.1,0.1,0.4,0.9,5.3
4689,Henry Abraham,JR,2022-23,G,Coastal Carolina,Sun Belt,18,518,28.8,1.8,4.4,0.7,1.3,1.1,3.1,0.4,0.6,0.3,2.2,2.4,3.5,0.7,0.0,1.2,1.1,5.2
4690,Ogheneyole Akuwovo,JR,2021-22,F,Binghamton,AEC,27,404,15.0,2.2,3.7,2.2,3.7,0.0,0.0,0.9,1.7,1.5,2.3,3.8,0.3,0.3,0.9,1.1,1.9,5.2
4691,Rodrigue Andela,SR,2022-23,F,Oregon State,Pac-12,18,247,13.7,2.4,4.2,2.4,4.2,0.0,0.0,0.4,0.6,1.1,2.4,3.5,0.5,0.3,0.6,0.9,2.1,5.2
4692,Terrance Arceneaux,FR,2022-23,G,Houston,AAC,17,271,15.9,2.1,5.0,1.3,2.4,0.8,2.6,0.4,0.7,1.2,2.4,3.5,0.7,0.9,0.2,0.6,0.9,5.2
4693,Daniel Banister,SR,2022-23,G,Hampton,CAA,18,391,21.7,1.4,3.5,0.7,1.9,0.7,1.6,1.7,2.4,0.8,2.1,2.9,0.4,0.4,0.8,0.9,2.1,5.2
4694,George Beale,FR,2022-23,G,Norfolk State,MEAC,16,243,15.2,2.0,5.0,1.3,2.7,0.7,2.3,0.5,0.6,0.8,1.9,2.6,0.8,0.6,0.0,0.3,1.3,5.2
4695,Jaylen Blakes,SO,2022-23,G,Duke,ACC,18,347,19.3,1.7,4.4,0.9,2.3,0.8,2.1,1.1,1.7,0.4,1.7,2.2,1.8,0.9,0.2,0.8,1.7,5.2
4696,San Antonio Brinson,SR,2021-22,F,Texas A&M-Corpus Christi,Southland,26,376,14.5,2.1,4.7,1.7,3.4,0.3,1.3,0.7,1.2,0.8,1.9,2.7,0.9,0.3,0.2,1.0,1.5,5.2
4697,Pierre Brooks,SO,2022-23,G,Michigan State,Big Ten,19,346,18.2,1.9,5.2,0.7,2.0,1.2,3.2,0.2,0.4,0.7,1.7,2.4,0.5,0.3,0.0,0.5,0.7,5.2
4698,Fred Cleveland,JR,2022-23,G,North Carolina Central,MEAC,17,232,13.6,1.9,4.8,1.1,2.4,0.9,2.4,0.5,0.6,0.1,0.8,0.9,2.9,0.8,0.0,1.5,0.8,5.2
4699,Tre Cobbs,SR,2021-22,G,Georgia Southern,Sun Belt,25,563,22.5,1.6,4.2,1.4,3.0,0.2,1.1,1.7,2.4,0.3,1.8,2.1,2.2,1.1,0.0,1.7,2.4,5.2
4700,Shakur Daniel,SR,2021-22,G,Tarleton State,WAC,17,549,32.3,1.6,4.7,1.4,3.8,0.3,0.9,1.6,2.4,0.5,2.9,3.4,2.1,1.1,0.2,1.9,2.9,5.2
4701,Brent Davis,SO,2021-22,G,The Citadel,Southern,29,505,17.4,1.7,4.7,1.1,2.3,0.6,2.3,1.2,1.8,0.7,2.0,2.7,1.4,0.5,0.1,0.8,1.6,5.2
4702,Souleymane Diakite,SR,2021-22,F,NJIT,AEC,29,634,21.9,2.2,5.0,2.2,5.0,0.0,0.0,0.7,1.6,1.4,3.3,4.8,0.8,0.5,0.6,1.2,2.1,5.2
4703,Keith Dinwiddie,SO,2022-23,G,Weber State,Big Sky,13,271,20.8,1.8,6.1,1.5,4.2,0.4,1.9,1.1,1.3,0.1,1.3,1.4,1.1,0.5,0.1,1.8,1.9,5.2
4704,Kmani Doughty,FR,2021-22,G,New Orleans,Southland,31,411,13.3,1.6,3.5,0.9,2.0,0.7,1.5,1.4,1.5,0.5,1.7,2.3,0.8,0.5,0.3,0.9,2.1,5.2
4705,Lorenzo Downey,SO,2022-23,G,Alabama A&M,SWAC,18,289,16.1,1.8,4.2,0.7,1.4,1.1,2.7,0.5,0.7,0.6,0.9,1.4,0.7,0.5,0.2,1.2,1.7,5.2
4706,Parsa Fallah,SO,2022-23,C,Southern Utah,WAC,18,168,9.3,2.3,3.2,2.3,2.9,0.0,0.2,0.6,1.4,1.5,1.6,3.1,0.5,0.7,0.3,0.8,1.7,5.2
4707,Simeon Fryer,SR,2022-23,G,Texas A&M-Corpus Christi,Southland,14,318,22.7,2.1,4.2,1.6,2.0,0.5,2.2,0.6,0.8,0.9,1.9,2.8,1.4,0.5,0.4,1.1,2.4,5.2
4708,James Glisson,SR,2022-23,F,Mercer,Southern,9,192,21.3,1.4,5.2,0.7,2.4,0.8,2.8,1.6,1.8,1.0,2.6,3.6,0.9,1.0,0.2,0.7,1.2,5.2
4709,Christian Gray,SR,2021-22,F,Cal State Northridge,Big West,28,587,21.0,1.9,4.2,1.9,4.2,0.0,0.0,1.5,2.6,2.1,2.6,4.8,1.1,0.9,0.3,1.9,2.6,5.2
4710,Terrence Hargrove,JR,2022-23,F,Saint Louis,A-10,19,342,18.0,2.0,4.2,1.4,2.5,0.6,1.7,0.6,1.0,1.1,2.5,3.6,0.5,0.4,0.4,0.7,1.2,5.2
4711,Alex Hemenway,JR,2021-22,G,Clemson,ACC,31,454,14.6,1.6,3.9,0.4,0.8,1.3,3.1,0.7,1.0,0.2,1.1,1.3,0.3,0.2,0.0,0.3,1.3,5.2
4712,Garrett Hien,SO,2021-22,F,Furman,Southern,34,607,17.9,2.2,4.6,1.8,3.5,0.4,1.1,0.5,1.0,0.9,1.8,2.7,1.7,0.6,0.3,1.2,2.0,5.2
4713,Javontae Hopkins,JR,2022-23,G,Tarleton State,WAC,18,296,16.4,1.7,3.9,1.4,3.4,0.2,0.4,1.7,2.6,0.5,1.8,2.3,0.6,0.9,0.2,1.1,1.2,5.2
4714,Raekwon Horton,FR,2021-22,F,College of Charleston,CAA,32,567,17.7,1.7,3.9,1.1,1.8,0.6,2.0,1.3,1.6,1.2,2.5,3.7,0.8,0.7,0.2,1.0,1.6,5.2
4715,Ethan Igbanugo,SR,2022-23,G,Cal State Northridge,Big West,19,475,25.0,1.7,5.1,0.5,1.9,1.2,3.1,0.6,0.8,0.3,2.2,2.5,1.8,0.6,0.1,0.8,1.8,5.2
4716,Zach Iyeyemi,JR,2021-22,C,Houston Christian,Southland,28,374,13.4,1.7,3.2,1.7,3.2,0.0,0.0,1.8,2.5,1.4,1.6,3.0,0.4,0.2,0.1,1.4,2.8,5.2
4717,Trey Kaufman-Renn,FR,2022-23,F,Purdue,Big Ten,19,248,13.1,1.9,4.3,1.7,3.3,0.2,1.0,1.1,1.7,1.2,1.4,2.5,0.7,0.3,0.2,0.8,1.8,5.2
4718,Marcus Larsson,JR,2021-22,F,Illinois-Chicago,Horizon,5,39,7.8,2.0,2.6,2.0,2.4,0.0,0.2,1.2,1.2,1.0,1.4,2.4,0.4,0.2,0.4,0.6,1.8,5.2
4719,Latavian Lawrence,SO,2022-23,G,South Carolina State,MEAC,6,97,16.2,2.0,6.2,1.5,4.3,0.5,1.8,0.7,1.2,1.5,1.5,3.0,0.8,0.5,1.0,1.5,3.3,5.2
4720,Xzavier Long,FR,2021-22,G,Canisius,MAAC,29,539,18.6,1.8,4.2,1.6,2.9,0.3,1.3,1.3,2.0,1.8,2.8,4.5,1.1,0.4,0.3,1.2,2.0,5.2
4721,Matt Mayers,SR,2022-23,F,Robert Morris,Horizon,19,277,14.6,2.0,3.2,1.9,3.1,0.1,0.2,1.2,1.6,1.3,2.3,3.5,0.4,0.5,0.3,0.6,0.9,5.2
4722,Sin'Cere McMahon,SO,2021-22,G,Winthrop,Big South,31,446,14.4,1.5,4.0,0.4,1.1,1.1,2.9,1.1,1.4,0.1,0.9,1.0,1.1,0.7,0.0,1.2,1.0,5.2
4723,Alex Merkviladze,SO,2021-22,F,Loyola Marymount,WCC,29,591,20.4,1.9,4.7,1.0,2.2,0.8,2.5,0.6,0.9,0.7,2.6,3.3,0.5,0.2,0.1,1.2,2.1,5.2
4724,Khalid Moore,SR,2021-22,F,Georgia Tech,ACC,32,765,23.9,2.0,4.8,1.8,3.9,0.2,0.9,1.1,1.6,1.3,2.2,3.4,0.7,1.1,0.2,1.1,2.2,5.2
4725,Luther Muhammad,SR,2021-22,G,Arizona State,Pac-12,30,576,19.2,1.9,6.2,1.4,3.4,0.5,2.8,0.8,1.0,0.2,2.1,2.3,1.1,0.9,0.0,0.8,1.1,5.2
4726,Victor Ohia Obioha,SR,2021-22,C,Pepperdine,WCC,29,480,16.6,1.9,4.2,1.9,4.2,0.0,0.0,1.4,2.1,2.2,2.9,5.1,0.7,0.4,0.7,1.5,2.5,5.2
4727,Lance-Amir Paul,JR,2022-23,G,Nicholls State,Southland,13,203,15.6,1.7,4.8,1.5,3.6,0.2,1.2,1.5,2.0,0.4,1.0,1.4,1.6,1.2,0.0,1.5,1.6,5.2
4728,Sam Peek,SR,2022-23,G,Stetson,A-Sun,18,319,17.7,2.1,4.7,1.8,3.3,0.3,1.3,0.8,1.4,1.1,2.9,3.9,0.8,0.6,0.2,1.0,1.7,5.2
4729,Donte Powers,JR,2021-22,G,Sam Houston State,WAC,33,664,20.1,1.9,5.2,1.0,2.4,0.8,2.8,0.6,0.8,0.3,1.9,2.2,1.4,0.8,0.1,1.4,1.9,5.2
4730,Jah Quinones,FR,2022-23,G,Mercer,Southern,19,387,20.4,1.8,4.8,1.6,3.6,0.2,1.2,1.3,1.7,1.4,1.7,3.1,1.6,0.9,0.1,0.8,2.1,5.2
4731,Jordan Rawls,JR,2021-22,G,Georgia State,Sun Belt,9,176,19.6,1.7,5.3,1.2,3.0,0.4,2.3,1.4,1.9,0.3,1.4,1.8,2.2,0.4,0.0,1.8,0.6,5.2
4732,Vincent Reeves,FR,2021-22,G,Central Arkansas,A-Sun,9,141,15.7,2.1,5.0,1.7,3.3,0.4,1.7,0.6,0.8,0.4,1.3,1.8,0.6,0.6,0.3,0.8,1.0,5.2
4733,Floyd Rideau,SO,2022-23,G,South Carolina Upstate,Big South,18,389,21.6,2.0,4.5,1.1,2.4,0.9,2.1,0.3,0.4,0.5,1.2,1.7,1.0,1.0,0.2,1.1,2.6,5.2
4734,Trey Robinson,JR,2022-23,G,Northern Kentucky,Horizon,19,371,19.5,1.7,4.4,1.2,2.4,0.6,1.9,1.2,1.5,1.1,2.0,3.1,1.5,0.8,0.2,1.3,1.9,5.2
4735,Austin Rotroff,SR,2022-23,F,Duquesne,A-10,19,291,15.3,2.0,3.2,2.0,3.2,0.0,0.0,1.2,2.1,3.1,3.0,6.1,0.4,0.4,0.8,1.1,1.9,5.2
4736,Khydarius Smith,JR,2021-22,F,South Carolina Upstate,Big South,31,475,15.3,2.3,4.1,2.3,4.0,0.0,0.0,0.6,1.0,0.7,2.0,2.7,0.2,0.4,0.5,0.8,1.8,5.2
4737,Malachi Smith,SO,2022-23,G,Dayton,A-10,5,136,27.2,1.6,6.8,1.6,5.0,0.0,1.8,2.0,3.0,0.6,3.2,3.8,4.6,2.0,0.2,2.6,1.2,5.2
4738,Cameron Stitt,SO,2022-23,F,Delaware State,MEAC,10,166,16.6,2.2,4.9,1.7,3.8,0.5,1.1,0.3,1.0,1.3,1.8,3.1,0.4,0.2,0.1,0.5,1.5,5.2
4739,Deon Stroud,JR,2021-22,G,Fresno State,MWC,28,446,15.9,1.7,5.2,1.3,2.9,0.4,2.3,1.5,1.8,0.5,1.4,1.9,0.9,0.6,0.1,1.0,1.3,5.2
4740,Danny Washington,JR,2022-23,G,Mississippi Valley State,SWAC,20,441,22.1,1.8,5.3,1.2,3.1,0.6,2.2,1.0,1.3,0.4,1.5,1.9,1.0,0.9,0.0,1.5,1.7,5.2
4741,Brendan Wenzel,SO,2021-22,G,Wyoming,MWC,34,775,22.8,1.6,3.9,0.4,0.7,1.1,3.1,0.9,1.2,0.7,2.1,2.9,0.5,0.4,0.1,0.7,1.5,5.2
4742,Mikey West,FR,2021-22,G,Bethune-Cookman,SWAC,21,357,17.0,1.9,5.5,1.4,3.8,0.4,1.7,1.0,1.4,0.3,1.7,2.0,2.0,0.5,0.1,1.7,1.8,5.2
4743,Dericko Williams,JR,2022-23,F,Old Dominion,Sun Belt,19,365,19.2,1.8,4.7,1.8,4.7,0.0,0.0,1.5,2.4,2.4,2.9,5.3,0.2,0.4,0.8,1.4,2.7,5.2
