Rk,Player,Class,Season,Pos,School,Conf,G,MP,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2450,Cade Meyer,FR,2021-22,F,Green Bay,Horizon,30,724,24.1,3.3,6.9,3.1,5.8,0.2,1.1,2.2,3.0,1.5,2.8,4.3,0.7,0.5,0.3,1.3,1.8,9.1
2451,Mike Mitchell,FR,2021-22,G,Pepperdine,WCC,32,1061,33.2,3.4,9.1,1.7,4.7,1.8,4.4,0.5,0.7,1.0,2.9,3.9,4.9,1.0,0.2,2.9,1.8,9.1
2452,Steffon Mitchell,SR,2020-21,F,Boston College,ACC,16,521,32.6,3.1,6.6,2.1,3.4,0.9,3.2,2.1,3.3,2.0,5.3,7.3,1.5,1.4,1.0,1.3,2.2,9.1
2453,Tremell Murphy,SR,2021-22,F,Drake,MVC,35,995,28.4,3.1,7.4,1.9,3.5,1.2,3.9,1.6,2.0,1.5,3.9,5.3,0.8,0.9,1.1,1.3,2.5,9.1
2454,Matt Norman,SO,2021-22,G,North Dakota,Summit,30,724,24.1,2.9,7.4,1.1,2.2,1.8,5.2,1.5,1.8,0.8,2.4,3.2,1.8,0.3,0.1,1.9,1.7,9.1
2455,Reed Nottage,JR,2021-22,G,California Baptist,WAC,28,743,26.5,3.1,8.1,1.7,3.3,1.5,4.9,1.4,1.9,1.1,2.6,3.7,1.8,0.6,0.1,1.4,2.8,9.1
2456,L.J. Owens,JR,2020-21,G,Maryland-Baltimore County,AEC,19,589,31.0,3.2,7.5,1.4,3.0,1.8,4.5,0.9,1.4,0.3,2.6,2.8,0.7,0.9,0.1,1.0,1.8,9.1
2457,Cameron Parker,SR,2021-22,G,Montana,Big Sky,32,742,23.2,3.1,6.0,2.6,4.6,0.5,1.4,2.4,2.9,0.1,2.9,3.0,4.5,0.6,0.0,2.1,0.8,9.1
2458,Da'Shawn Phillip,JR,2021-22,G,Maryland-Eastern Shore,MEAC,27,817,30.3,3.5,8.9,2.5,5.0,1.0,3.9,1.2,2.1,0.7,3.9,4.6,3.1,1.7,0.3,2.5,1.9,9.1
2459,Keegan Records,SO,2020-21,F,Colgate,Patriot,16,363,22.7,3.9,6.5,3.9,6.5,0.0,0.0,1.2,2.5,2.4,4.6,6.9,1.3,0.3,1.1,0.8,2.4,9.1
2460,Jairus Roberson,SR,2020-21,G,Northwestern State,Southland,19,408,21.5,2.8,9.2,0.5,1.9,2.3,7.3,1.2,1.6,0.3,1.4,1.7,1.0,0.5,0.2,1.0,1.8,9.1
2461,Demond Robinson,JR,2021-22,F,Kennesaw State,A-Sun,30,627,20.9,3.7,6.5,3.6,6.3,0.1,0.3,1.7,2.7,2.0,3.0,4.9,0.6,0.7,0.6,1.6,1.7,9.1
2462,Nick Robinson,SR,2020-21,G,Valparaiso,MVC,8,196,24.5,3.0,6.3,2.1,3.9,0.9,2.4,2.3,2.8,0.8,2.9,3.6,2.0,1.5,0.5,1.8,2.6,9.1
2463,Giovanni Santiago,SO,2020-21,G,Kent State,MAC,23,776,33.7,3.0,7.2,0.7,2.2,2.2,5.0,1.0,1.1,0.3,2.6,2.9,4.1,1.2,0.1,1.8,2.1,9.1
2464,Myles Smith,SR,2020-21,G,Texas A&M-Corpus Christi,Southland,23,659,28.7,3.3,9.0,2.0,4.7,1.3,4.3,1.2,1.4,0.5,3.8,4.3,2.6,1.3,0.1,2.6,2.9,9.1
2465,Adam Thistlewood,JR,2020-21,F,Colorado State,MWC,28,826,29.5,2.9,6.7,1.1,1.7,1.8,5.0,1.5,1.8,0.5,3.2,3.6,0.9,0.6,0.6,0.7,2.1,9.1
2466,Charles Thompson,SO,2020-21,F,Towson,CAA,18,513,28.5,3.7,6.7,3.7,6.7,0.0,0.0,1.7,2.7,2.7,3.7,6.4,0.6,0.9,1.6,1.3,2.8,9.1
2467,Race Thompson,JR,2020-21,F,Indiana,Big Ten,27,760,28.1,3.2,6.3,3.1,5.7,0.1,0.6,2.6,4.2,2.0,4.2,6.2,1.4,1.0,1.3,1.1,2.3,9.1
2468,John Tonje,JR,2021-22,G,Colorado State,MWC,30,759,25.3,3.0,6.4,1.9,3.5,1.1,2.9,2.1,2.6,0.6,2.4,3.0,0.9,0.4,0.2,1.0,1.7,9.1
2469,Antwan Walker,JR,2020-21,F,Rhode Island,A-10,25,564,22.6,3.8,6.5,3.5,5.2,0.3,1.2,1.2,1.7,1.6,4.8,6.5,1.1,0.5,0.7,1.6,2.4,9.1
2470,Collin Warren,SO,2021-22,G,McNeese State,Southland,28,559,20.0,3.1,7.6,1.9,3.9,1.2,3.7,1.7,2.7,0.4,2.1,2.5,1.3,0.9,0.2,2.2,1.9,9.1
2471,Cameron Wilbon,SO,2021-22,G,Sacramento State,Big Sky,27,768,28.4,3.7,8.3,3.3,6.9,0.4,1.4,1.1,1.9,1.7,3.4,5.1,1.1,1.2,0.4,1.7,1.5,9.1
2472,Rollie Worster,FR,2020-21,G,Utah State,MWC,26,718,27.6,3.3,8.2,2.4,5.0,0.9,3.1,1.6,2.0,0.8,3.0,3.8,3.5,0.9,0.2,2.5,2.2,9.1
2473,Nevin Zink,JR,2020-21,C,South Carolina Upstate,Big South,23,607,26.4,3.3,5.4,3.3,5.4,0.0,0.0,2.6,3.8,2.1,3.4,5.6,0.5,0.6,0.7,1.9,3.0,9.1
2474,Darrious Agnew,SR,2021-22,F,Alcorn State,SWAC,31,612,19.7,3.2,6.5,3.2,6.3,0.0,0.2,2.5,3.5,1.8,3.0,4.8,0.6,0.5,0.3,1.8,2.3,9.0
2475,Warith Alatishe,SR,2021-22,F,Oregon State,Pac-12,28,685,24.5,4.0,7.7,3.9,7.2,0.2,0.5,0.8,1.9,1.8,3.4,5.1,1.4,1.1,0.8,1.7,2.4,9.0
2476,Luke Appel,JR,2021-22,F,South Dakota State,Summit,35,600,17.1,3.7,6.1,3.5,5.7,0.1,0.4,1.5,2.2,0.8,2.9,3.6,1.3,0.1,0.4,1.4,2.4,9.0
2477,Tyler Bertram,JR,2021-22,G,Binghamton,AEC,29,735,25.3,3.0,7.9,1.0,2.7,2.0,5.2,1.0,1.2,0.3,1.5,1.8,1.2,0.4,0.0,1.2,1.3,9.0
2478,Deonte Billups,JR,2021-22,G,Purdue-Fort Wayne,Horizon,32,744,23.3,2.9,7.3,0.8,2.0,2.1,5.2,1.0,1.4,0.6,2.6,3.3,1.2,1.3,0.3,1.5,1.9,9.0
2479,Dalton Bolon,SR,2021-22,G,College of Charleston,CAA,3,54,18.0,3.0,9.0,1.3,4.3,1.7,4.7,1.3,1.3,0.7,3.3,4.0,1.3,1.0,0.0,0.0,1.3,9.0
2480,Tevin Brewer,SR,2020-21,G,Florida International,CUSA,26,752,28.9,3.1,7.9,1.2,3.0,1.9,4.9,0.9,1.2,0.5,1.7,2.2,4.2,1.0,0.0,1.9,2.2,9.0
2481,Dominic Brewton,JR,2021-22,G,Alcorn State,SWAC,29,705,24.3,3.6,8.0,3.0,6.0,0.6,2.0,1.2,2.1,1.4,3.9,5.2,1.6,1.1,0.2,1.6,1.9,9.0
2482,San Antonio Brinson,SR,2020-21,F,NJIT,AEC,19,502,26.4,3.5,8.3,2.7,6.2,0.8,2.1,1.3,2.2,1.2,2.7,3.9,1.0,0.7,0.1,1.7,3.1,9.0
2483,Rasheed Browne,JR,2020-21,G,Texas A&M-Corpus Christi,Southland,6,184,30.7,2.5,5.7,1.7,3.7,0.8,2.0,3.2,3.7,1.2,3.8,5.0,2.3,1.0,0.2,3.2,2.0,9.0
2484,Alex Capitano,SO,2021-22,G,Colgate,Patriot,1,9,9.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0
2485,Christian Carlyle,SR,2020-21,G,Santa Clara,WCC,18,553,30.7,3.3,7.4,3.0,6.1,0.3,1.3,2.2,3.2,0.5,1.8,2.3,2.1,0.5,0.2,1.9,2.3,9.0
2486,Sincere Carry,JR,2020-21,G,Duquesne,A-10,5,151,30.2,2.8,7.6,1.8,4.6,1.0,3.0,2.4,4.6,1.4,3.4,4.8,4.2,1.6,0.0,3.6,1.6,9.0
2487,Devin Carter,FR,2021-22,G,South Carolina,SEC,30,561,18.7,3.0,7.1,2.4,5.1,0.5,2.0,2.6,3.7,1.1,2.7,3.8,1.8,0.9,0.3,2.1,1.4,9.0
2488,Jared Chatham,SR,2020-21,F,Central Arkansas,Southland,24,604,25.2,3.7,8.0,3.5,7.1,0.2,0.9,1.5,2.0,2.0,4.9,6.9,0.7,0.5,0.6,2.1,2.0,9.0
2489,Jesus Cruz,SR,2021-22,G,Fairfield,MAAC,33,808,24.5,3.7,8.2,2.8,5.4,0.9,2.8,0.7,1.0,0.9,2.9,3.8,1.5,0.7,0.4,1.2,2.5,9.0
2490,Amari Davis,JR,2021-22,G,Missouri,SEC,32,870,27.2,3.4,8.1,3.1,6.7,0.3,1.4,1.8,2.2,0.9,1.5,2.4,1.1,0.8,0.1,1.3,2.0,9.0
2491,Al-Amir Dawes,SO,2020-21,G,Clemson,ACC,24,612,25.5,3.1,7.4,1.3,2.9,1.8,4.5,1.0,1.3,0.4,1.7,2.0,1.9,0.9,0.2,1.6,1.1,9.0
2492,Duke Deen,FR,2021-22,G,Troy,Sun Belt,30,709,23.6,2.7,7.5,0.9,2.0,1.9,5.5,1.7,2.1,0.4,2.0,2.4,3.1,1.0,0.0,1.9,1.9,9.0
2493,Moussa Diabate,FR,2021-22,F,Michigan,Big Ten,32,796,24.9,3.7,6.8,3.6,6.3,0.1,0.4,1.6,2.6,2.4,3.6,6.0,0.8,0.3,0.9,1.5,2.7,9.0
2494,Sean East,SO,2020-21,G,Bradley,MVC,24,672,28.0,3.6,8.5,2.7,5.9,0.9,2.6,0.8,1.0,0.7,2.5,3.2,3.7,1.0,0.1,1.6,1.9,9.0
2495,Eric Gaines,SO,2021-22,G,Louisiana State,SEC,34,913,26.9,2.8,7.1,2.2,4.8,0.6,2.4,2.8,3.6,0.6,2.7,3.3,2.9,2.1,0.5,2.8,2.4,9.0
2496,Dawson Garcia,SO,2021-22,F,North Carolina,ACC,16,329,20.6,2.9,7.3,2.2,5.3,0.8,2.0,2.4,3.0,2.1,3.4,5.5,0.7,0.4,0.3,1.3,2.1,9.0
2497,Tyon Grant-Foster,SR,2021-22,G,DePaul,Big East,1,15,15.0,3.0,6.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,9.0
2498,Everette Hammond,SR,2021-22,G,Massachusetts-Lowell,AEC,31,801,25.8,3.1,8.8,2.0,5.4,1.1,3.4,1.8,2.1,0.6,2.5,3.1,1.0,1.2,0.2,1.2,1.7,9.0
2499,Markeese Hastings,SO,2021-22,F,Western Michigan,MAC,31,933,30.1,3.4,6.8,3.3,5.8,0.1,0.9,2.0,3.3,3.0,5.8,8.8,1.1,0.7,0.5,2.1,1.8,9.0
2500,D.J. Heath,SR,2020-21,G,Alabama State,SWAC,18,533,29.6,3.4,8.8,2.5,5.5,0.9,3.3,1.3,2.1,0.4,2.2,2.6,2.5,1.3,0.1,3.2,2.1,9.0
2501,Keith Higgins,FR,2021-22,G,Lehigh,Patriot,31,795,25.6,3.3,8.1,1.8,3.9,1.5,4.2,0.8,1.2,0.4,2.3,2.6,2.3,0.6,0.4,1.0,1.7,9.0
2502,Darrius Hughes,JR,2021-22,G,Omaha,Summit,30,556,18.5,3.4,6.7,3.4,6.6,0.0,0.1,2.1,3.2,1.2,2.7,3.9,0.2,0.4,0.2,2.0,2.9,9.0
2503,Greg Jones,JR,2021-22,G,Lipscomb,A-Sun,31,905,29.2,2.8,7.7,0.8,1.7,1.9,6.0,1.5,1.8,0.4,2.6,3.0,1.1,0.7,0.2,0.7,2.1,9.0
2504,Keith McGee,SR,2021-22,G,Morgan State,MEAC,26,516,19.8,3.4,7.8,2.0,3.8,1.3,4.0,0.9,1.1,0.5,1.0,1.5,1.0,1.1,0.1,1.0,1.5,9.0
2505,Dontrell McQuarter,JR,2020-21,G,Rider,MAAC,18,539,29.9,3.6,9.6,3.6,8.9,0.1,0.6,1.7,2.4,1.7,3.5,5.2,1.5,0.8,0.3,1.9,2.9,9.0
2506,Zane Meeks,SO,2020-21,F,Nevada,MWC,18,402,22.3,3.1,6.5,2.0,3.6,1.1,2.9,1.8,2.4,1.7,4.2,5.9,0.7,0.4,0.2,1.6,2.2,9.0
2507,Matthew-Alexander Moncrieffe,FR,2020-21,F,Oklahoma State,Big 12,28,612,21.9,3.6,7.1,3.6,7.1,0.0,0.0,1.7,3.1,2.4,2.9,5.3,0.7,0.6,0.4,1.5,2.4,9.0
2508,Darryl Morsell,SR,2020-21,G,Maryland,Big Ten,30,883,29.4,3.6,7.4,3.1,5.6,0.5,1.8,1.3,2.1,0.6,3.4,4.0,2.8,0.9,0.6,2.0,2.2,9.0
2509,Bryson Mozone,JR,2020-21,G,South Carolina Upstate,Big South,20,528,26.4,3.0,8.1,0.8,2.6,2.2,5.6,1.0,1.3,0.7,3.0,3.7,0.7,0.6,0.6,1.3,2.2,9.0
2510,Paul Mulcahy,JR,2021-22,G,Rutgers,Big Ten,32,1029,32.2,3.5,8.0,2.7,5.7,0.8,2.3,1.2,1.5,1.2,2.9,4.1,5.3,1.1,0.3,2.6,2.3,9.0
2511,Joirdon Karl Nicholas,SR,2021-22,F,Texas Southern,SWAC,32,661,20.7,3.7,6.8,3.7,6.6,0.0,0.1,1.6,3.1,2.0,4.1,6.1,1.0,0.8,0.8,2.2,2.6,9.0
2512,Shykeim Phillips,SO,2020-21,G,UNC Wilmington,CAA,2,49,24.5,3.5,11.5,3.5,10.5,0.0,1.0,2.0,3.5,0.5,3.0,3.5,2.5,0.5,0.5,1.5,1.5,9.0
2513,Camren Pierce,SO,2021-22,G,Cal Poly,Big West,28,842,30.1,2.9,7.9,2.3,5.7,0.6,2.2,2.6,3.2,0.5,3.2,3.7,4.1,0.8,0.0,3.0,3.0,9.0
2515,Blake Preston,JR,2020-21,F,Liberty,A-Sun,29,517,17.8,3.4,5.6,3.4,5.6,0.0,0.1,2.1,3.1,2.0,4.3,6.4,1.3,0.6,0.4,1.0,1.8,9.0
2516,Isaiah Range,SO,2021-22,G,Alabama State,SWAC,30,827,27.6,3.6,8.6,2.8,5.6,0.8,2.9,0.9,1.6,0.8,3.2,4.0,1.4,1.2,0.5,2.1,1.9,9.0
2517,Alex Rivera,SO,2020-21,G,Long Island University,NEC,18,511,28.4,3.1,7.6,1.4,2.6,1.7,5.0,1.2,1.7,1.1,2.0,3.1,1.8,0.6,0.3,1.2,2.7,9.0
2518,Kyle Rode,JR,2021-22,F,Liberty,A-Sun,33,991,30.0,3.1,6.7,1.8,3.5,1.4,3.2,1.4,1.6,0.4,4.1,4.5,4.2,0.8,0.2,1.8,2.3,9.0
2519,Trey Sampson,JR,2021-22,F,Arkansas-Pine Bluff,SWAC,20,441,22.1,3.3,8.3,2.9,6.1,0.4,2.2,2.0,2.6,1.1,2.8,3.9,1.0,0.8,1.2,1.6,2.4,9.0
2520,Mike Smith,SR,2020-21,G,Michigan,Big Ten,28,886,31.6,3.1,7.5,1.9,4.7,1.2,2.8,1.6,2.1,0.4,2.3,2.8,5.3,0.5,0.0,2.1,1.5,9.0
2521,Pierce Spencer,SO,2021-22,G,Nicholls State,Southland,30,888,29.6,3.2,7.9,2.0,4.2,1.2,3.6,1.4,2.0,1.5,3.8,5.4,2.3,1.6,0.4,1.6,2.3,9.0
2522,Ian Steere,JR,2020-21,F,UNC Wilmington,CAA,1,16,16.0,3.0,6.0,3.0,6.0,0.0,0.0,3.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,9.0
2523,Trevon Taylor,JR,2021-22,G,Cal Poly,Big West,27,815,30.2,3.1,6.4,2.3,4.1,0.8,2.3,2.0,2.5,1.3,4.3,5.6,1.0,0.7,0.3,1.8,2.4,9.0
2524,Anthony Thomas,FR,2020-21,G,Tennessee-Martin,OVC,22,530,24.1,3.4,9.0,2.4,5.6,1.0,3.4,1.1,1.5,0.9,1.9,2.8,0.7,0.7,0.3,1.5,1.9,9.0
2525,Kalil Thomas,JR,2021-22,G,Massachusetts-Lowell,AEC,30,833,27.8,3.5,7.8,2.1,3.4,1.4,4.5,0.7,1.2,0.6,3.5,4.1,1.8,0.9,0.4,1.3,2.4,9.0
2526,Clyde Trapp,SR,2021-22,G,Charlotte,CUSA,30,898,29.9,3.4,8.2,2.4,4.7,1.1,3.5,1.1,1.7,0.5,5.0,5.5,2.5,0.7,0.2,2.0,1.9,9.0
2527,Eddie Turner,JR,2021-22,G,Columbia,Ivy,9,202,22.4,3.7,8.9,3.1,6.9,0.6,2.0,1.1,1.9,0.0,1.3,1.3,2.7,1.0,0.1,2.1,1.8,9.0
2528,Tre Williams,SO,2020-21,C,Indiana State,MVC,25,763,30.5,3.7,6.9,3.6,6.6,0.1,0.4,1.6,3.0,2.0,4.0,6.0,0.8,0.8,1.5,2.0,3.0,9.0
2529,Shamar Wright,SO,2020-21,F,Southern Illinois-Edwardsville,OVC,26,731,28.1,3.4,8.1,2.5,4.9,1.0,3.2,1.2,2.0,1.6,3.0,4.6,1.5,1.0,0.8,1.8,3.3,9.0
2530,Latrell Wrightsell,FR,2020-21,G,Cal State Fullerton,Big West,11,271,24.6,2.5,6.5,1.5,4.0,0.9,2.5,3.2,3.4,0.2,1.6,1.8,2.0,1.4,0.0,2.0,1.8,9.0
2531,Ryan Young,JR,2021-22,G,Northwestern,Big Ten,31,530,17.1,3.4,6.0,3.3,5.8,0.0,0.2,2.2,3.3,1.5,2.7,4.2,0.9,0.4,0.3,1.2,2.0,9.0
2532,Efe Abogidi,FR,2020-21,C,Washington State,Pac-12,27,659,24.4,3.1,6.3,2.5,4.2,0.6,2.0,2.2,2.7,2.3,4.9,7.2,0.4,0.7,1.3,1.7,2.8,8.9
2533,Grant Anticevich,SR,2020-21,F,California,Pac-12,25,735,29.4,3.4,8.2,2.2,5.0,1.2,3.3,1.0,1.1,0.8,3.8,4.5,1.8,0.5,0.4,1.6,2.3,8.9
2534,Jordan Bell,SR,2020-21,F,Pacific,WCC,18,461,25.6,3.6,7.9,2.6,4.8,1.1,3.2,0.7,1.2,1.5,5.4,6.9,0.9,1.2,0.9,0.8,2.9,8.9
2535,Jhamir Brickus,SO,2021-22,G,La Salle,A-10,28,783,28.0,3.4,7.5,2.0,3.7,1.4,3.8,0.9,1.3,0.4,2.2,2.6,3.3,0.7,0.1,2.1,2.0,8.9
2536,Thomas Bruce,SR,2020-21,F,Binghamton,AEC,9,209,23.2,3.7,6.8,3.7,6.6,0.0,0.2,1.6,3.6,1.3,4.4,5.8,1.0,0.7,1.9,2.0,3.2,8.9
2537,Darius Burford,FR,2020-21,G,Elon,CAA,19,451,23.7,3.6,7.5,2.8,5.4,0.7,2.1,1.0,1.3,0.6,2.7,3.3,1.3,1.4,0.1,0.8,1.5,8.9
2538,Harrison Butler,JR,2020-21,G,Southern Utah,Big Sky,24,551,23.0,3.2,7.0,2.6,4.7,0.6,2.3,1.9,2.5,1.0,3.8,4.8,1.3,0.8,0.3,1.6,2.3,8.9
2539,Devan Cambridge,SO,2020-21,G,Auburn,SEC,27,683,25.3,3.2,8.5,1.7,3.2,1.5,5.3,1.0,1.8,1.0,2.6,3.6,0.7,0.9,0.6,1.4,1.7,8.9
2540,Flynn Cameron,JR,2020-21,G,UC Riverside,Big West,22,603,27.4,3.1,7.3,1.6,3.0,1.5,4.2,1.0,1.4,1.2,4.2,5.4,2.1,0.9,0.3,1.8,2.6,8.9
2542,Kvonn Cramer,FR,2020-21,F,Hofstra,CAA,23,631,27.4,3.8,6.6,3.3,4.7,0.4,1.8,0.9,2.1,2.7,4.0,6.7,0.7,1.0,0.8,1.3,2.7,8.9
2543,Jordan Davis,SR,2021-22,G,Jacksonville,A-Sun,30,876,29.2,3.2,8.3,2.5,6.0,0.7,2.2,1.8,2.3,0.7,2.1,2.8,2.0,1.2,0.3,1.7,1.3,8.9
2544,Mykel Derring,SO,2020-21,G,Merrimack,NEC,18,541,30.1,3.1,7.7,0.9,1.6,2.2,6.1,0.4,0.5,0.5,1.3,1.8,0.8,0.9,0.1,0.9,1.4,8.9
2545,Devonaire Doutrive,JR,2020-21,G,Boise State,MWC,18,416,23.1,3.2,6.6,2.2,3.8,0.9,2.7,1.6,2.3,0.6,2.5,3.1,1.1,0.7,0.1,1.1,1.6,8.9
2546,Kobe Elvis,FR,2021-22,G,Dayton,A-10,34,866,25.5,3.4,7.7,2.2,4.3,1.2,3.4,0.8,1.1,0.2,1.6,1.9,2.4,0.6,0.0,1.4,1.2,8.9
2547,Sammy Friday,SR,2020-21,F,Eastern Illinois,OVC,21,369,17.6,3.6,6.0,3.6,6.0,0.0,0.0,1.7,2.9,2.1,2.5,4.6,0.4,0.3,0.4,1.1,1.9,8.9
2548,Xavier Fuller,JR,2020-21,G,South Dakota,Summit,25,698,27.9,3.1,6.2,2.3,4.0,0.8,2.2,2.0,2.2,0.9,4.0,4.9,0.9,0.8,0.4,0.6,2.3,8.9
2549,Josh Hall,SR,2020-21,G,Cal State Fullerton,Big West,15,431,28.7,3.6,8.3,3.4,7.2,0.2,1.1,1.5,2.3,1.6,6.2,7.8,2.4,1.6,0.3,2.1,3.0,8.9
2550,Malik Hall,JR,2021-22,F,Michigan State,Big Ten,36,784,21.8,3.4,6.5,2.6,4.6,0.8,1.9,1.4,2.0,1.5,3.1,4.6,1.1,0.6,0.2,1.4,2.0,8.9
2551,Justyn Hamilton,SR,2020-21,F,Kent State,MAC,21,536,25.5,3.9,7.6,3.9,7.0,0.0,0.6,1.0,1.7,2.8,4.0,6.8,1.0,0.5,0.9,1.2,2.3,8.9
2552,Bryan Hart,SR,2021-22,G,Radford,Big South,26,766,29.5,2.8,8.1,1.0,2.5,1.8,5.6,1.5,1.8,0.2,2.1,2.3,1.3,1.0,0.0,1.2,1.8,8.9
2553,Ithiel Horton,SO,2020-21,G,Pittsburgh,ACC,22,589,26.8,3.3,8.6,1.3,3.3,2.0,5.3,0.4,0.5,0.4,2.0,2.3,1.6,0.5,0.1,1.1,1.5,8.9
2554,Prentiss Hubb,SR,2021-22,G,Notre Dame,ACC,35,1179,33.7,3.1,8.3,1.6,3.6,1.5,4.7,1.3,1.7,0.5,2.7,3.2,4.0,0.7,0.2,1.5,1.4,8.9
2555,Brandon Huffman,SR,2021-22,F,Jacksonville State,A-Sun,32,623,19.5,3.7,5.8,3.7,5.8,0.0,0.0,1.5,2.7,1.3,4.6,5.9,0.2,0.4,1.0,1.4,2.2,8.9
2556,Christian Ings,JR,2021-22,G,Norfolk State,MEAC,25,583,23.3,3.2,7.7,2.6,6.2,0.6,1.5,1.8,2.7,0.7,1.7,2.4,2.5,0.9,0.1,1.8,1.6,8.9
2557,Mikael Jantunen,SO,2020-21,F,Utah,Pac-12,20,561,28.1,3.5,5.8,3.0,4.4,0.5,1.4,1.5,1.8,1.3,3.2,4.5,1.5,0.7,0.1,1.3,2.9,8.9
2558,D.J. Jeffries,JR,2021-22,F,Mississippi State,SEC,34,955,28.1,3.2,7.6,2.4,4.7,0.9,2.9,1.6,2.1,0.8,3.4,4.2,1.9,0.7,0.5,1.7,1.5,8.9
2559,Brandon Johnson,SR,2020-21,F,Minnesota,Big Ten,28,723,25.8,2.9,6.4,2.4,4.4,0.5,2.0,2.5,3.5,2.1,4.1,6.3,0.7,0.8,0.7,0.7,2.5,8.9
2560,D.J. Jones,SR,2020-21,F,Florida A&M,MEAC,20,513,25.7,3.9,7.3,3.9,7.2,0.0,0.1,1.1,1.6,1.9,3.6,5.5,1.5,0.6,1.6,1.8,2.6,8.9
2561,Kenny Jones,SR,2021-22,G,Loyola (MD),Patriot,30,998,33.3,3.3,7.8,1.7,3.5,1.6,4.3,0.8,1.0,0.2,2.4,2.6,4.6,1.5,0.3,2.1,1.8,8.9
2562,Kur Jongkuch,SR,2021-22,F,Northern Colorado,Big Sky,38,1023,26.9,3.8,5.8,3.8,5.8,0.0,0.0,1.3,3.1,2.4,6.2,8.6,1.3,0.3,0.7,2.1,3.1,8.9
2563,De'Lazarus Keys,JR,2020-21,F,Texas A&M-Corpus Christi,Southland,15,381,25.4,3.7,7.6,3.7,7.3,0.1,0.3,1.4,2.1,1.9,5.1,7.1,1.2,0.7,0.1,1.9,2.1,8.9
2564,Dalton Knecht,JR,2021-22,G,Northern Colorado,Big Sky,35,844,24.1,3.0,6.9,1.6,3.1,1.4,3.8,1.6,2.1,0.5,3.1,3.6,0.9,0.5,0.5,1.5,1.5,8.9
2565,Maxwell Land,FR,2020-21,G,Saint Francis (PA),NEC,17,512,30.1,3.4,7.2,2.0,3.9,1.4,3.3,0.9,1.2,0.6,3.6,4.2,0.9,0.6,0.4,2.1,1.9,8.9
2566,Cheikh Mbacke Diong,SR,2020-21,F,Nevada-Las Vegas,MWC,27,760,28.1,3.9,6.4,3.9,6.4,0.0,0.0,1.1,2.0,2.8,4.6,7.4,0.7,1.2,1.0,1.4,2.5,8.9
2567,Eliel Nsoseme,SR,2021-22,F,Georgia State,Sun Belt,18,454,25.2,3.9,7.1,3.9,7.1,0.0,0.0,1.1,2.1,3.4,6.1,9.5,0.5,0.6,1.4,0.6,2.7,8.9
2568,Elijah Olaniyi,SR,2021-22,F,Stony Brook,AEC,7,176,25.1,3.3,7.6,3.0,5.3,0.3,2.3,2.0,2.7,0.0,3.7,3.7,0.9,1.1,0.6,1.9,1.7,8.9
2569,Carlos Paez,SO,2020-21,G,Austin Peay,OVC,27,856,31.7,2.9,6.7,1.6,3.6,1.3,3.1,1.8,2.0,0.6,2.1,2.6,4.2,0.9,0.0,2.4,2.1,8.9
2570,DeAndre Pinckney,JR,2021-22,F,Southern Mississippi,CUSA,33,819,24.8,3.2,7.2,2.2,4.3,0.9,2.9,1.7,2.2,1.4,3.8,5.2,0.4,0.5,0.4,1.1,2.5,8.9
2571,Trevon Reddish-Rhone,JR,2021-22,G,Presbyterian,Big South,32,928,29.0,3.2,6.3,2.9,5.6,0.3,0.8,2.3,3.9,1.2,3.0,4.2,2.8,0.8,0.3,2.8,3.1,8.9
2572,Jacob Rigoni,SR,2021-22,G,Quinnipiac,MAAC,31,805,26.0,2.7,7.3,0.8,1.8,1.9,5.5,1.5,1.5,0.4,2.6,3.0,1.0,0.5,0.2,1.3,1.1,8.9
2573,Jordan Roberts,SR,2021-22,G,Long Beach State,Big West,30,742,24.7,3.2,7.4,2.8,5.8,0.4,1.6,2.2,3.1,1.1,3.3,4.3,1.0,0.9,0.4,1.7,2.4,8.9
2574,Josh Roberts,SR,2021-22,F,Manhattan,MAAC,30,636,21.2,3.8,5.5,3.8,5.5,0.0,0.0,1.2,2.0,2.5,4.1,6.5,0.2,0.4,1.3,0.6,1.9,8.9
2575,Colin Slater,SR,2020-21,G,Long Beach State,Big West,9,198,22.0,3.1,7.4,1.9,4.0,1.2,3.4,1.4,1.6,0.2,1.3,1.6,1.2,0.6,0.0,0.6,0.9,8.9
2576,Josh Thomas,SR,2021-22,G,Milwaukee,Horizon,29,684,23.6,3.8,8.0,3.6,7.2,0.2,0.8,1.1,1.6,0.8,3.0,3.8,1.1,0.7,0.2,1.1,1.0,8.9
2577,Austin Trice,SR,2020-21,F,Old Dominion,CUSA,23,460,20.0,3.7,7.1,3.7,7.1,0.0,0.0,1.5,3.2,2.5,3.8,6.3,0.6,0.7,0.7,1.2,1.3,8.9
2578,Aher Uguak,SR,2021-22,F,Loyola (IL),MVC,32,930,29.1,3.1,6.3,2.4,3.9,0.8,2.3,1.9,2.7,1.3,3.0,4.3,1.7,0.6,0.3,1.4,1.7,8.9
